0.113388,0.130981,0.335281,0.089935,0.159332,0.102631,0.084061,0.224823,0.098724
0.081131,0.101654,0.222870,0.064514,0.124146,0.057678,0.065491,0.171066,0.068420
0.004883,0.013687,0.021500,0.003906,0.009781,0.009781,0.004883,0.019547,0.007812
0.111435,0.153473,0.363632,0.115341,0.226776,0.089935,0.089935,0.226776,0.109482
0.090912,0.118271,0.268814,0.079178,0.151520,0.059631,0.061584,0.169113,0.075272
0.133911,0.174973,0.400772,0.106552,0.215057,0.108505,0.105576,0.279572,0.112411
0.101654,0.109482,0.294235,0.071350,0.130005,0.081131,0.082108,0.199417,0.082108
0.046921,0.058655,0.122192,0.034210,0.060608,0.027374,0.038116,0.086990,0.041061
0.013687,0.024445,0.045944,0.015640,0.026398,0.008804,0.017593,0.039093,0.013687
0.003906,0.005859,0.010757,0.004883,0.002930,0.005859,0.008804,0.009781,0.002930
0.001953,0.003906,0.007812,0.006836,0.001953,0.000000,0.001953,0.006836,0.001953
0.150528,0.172043,0.415436,0.120239,0.218964,0.111435,0.115341,0.271744,0.121216
0.030304,0.039093,0.074295,0.021500,0.047897,0.019547,0.018570,0.058655,0.025421
0.011734,0.017593,0.022476,0.009781,0.014664,0.003906,0.007812,0.013687,0.008804
0.113388,0.128052,0.327469,0.084061,0.163239,0.085037,0.086014,0.215057,0.086990
0.098724,0.123169,0.270767,0.082108,0.150528,0.078201,0.074295,0.188660,0.093842
0.100677,0.131958,0.316711,0.101654,0.183777,0.085037,0.071350,0.191589,0.103622
0.010757,0.016617,0.055725,0.009781,0.016617,0.010757,0.010757,0.038116,0.010757
0.087982,0.115341,0.255127,0.068420,0.137833,0.063538,0.062561,0.180832,0.075272
0.016617,0.022476,0.038116,0.016617,0.026398,0.016617,0.018570,0.025421,0.015640
0.013687,0.015640,0.022476,0.002930,0.012711,0.009781,0.005859,0.018570,0.007812
0.126099,0.181808,0.391983,0.142715,0.242416,0.087982,0.095795,0.248291,0.119263
0.122192,0.145645,0.369492,0.094818,0.156403,0.101654,0.088959,0.254150,0.104599
0.133911,0.160309,0.401749,0.110458,0.217987,0.098724,0.104599,0.253174,0.113388
0.006836,0.001953,0.013687,0.002930,0.006836,0.003906,0.002930,0.006836,0.006836
0.094818,0.124146,0.281525,0.076248,0.147598,0.072342,0.072342,0.189636,0.083084
0.107529,0.145645,0.322571,0.100677,0.177902,0.089935,0.082108,0.218964,0.094818
0.095795,0.128052,0.285431,0.086014,0.142715,0.066467,0.076248,0.176926,0.083084
0.002930,0.003906,0.003906,0.000000,0.000000,0.001953,0.000000,0.004883,0.002930
0.240463,0.315735,0.750717,0.233627,0.448669,0.175949,0.168137,0.435959,0.192566
0.056702,0.075272,0.146622,0.043015,0.072342,0.041061,0.043015,0.109482,0.044968
0.091888,0.107529,0.298141,0.080154,0.146622,0.068420,0.071350,0.185730,0.080154
0.093842,0.105576,0.254150,0.073318,0.132935,0.060608,0.063538,0.167160,0.080154
0.000977,0.003906,0.006836,0.000000,0.002930,0.000000,0.000000,0.019547,0.001953
0.038116,0.048874,0.093842,0.029327,0.044968,0.029327,0.025421,0.072342,0.029327
0.106552,0.120239,0.272720,0.079178,0.154449,0.068420,0.070374,0.182800,0.081131
0.111435,0.142715,0.313782,0.103622,0.165192,0.086014,0.086990,0.212112,0.103622
0.011734,0.019547,0.051804,0.007812,0.016617,0.010757,0.012711,0.038116,0.012711
0.074295,0.089935,0.217010,0.063538,0.119263,0.064514,0.060608,0.161285,0.071350
0.014664,0.012711,0.033234,0.007812,0.015640,0.008804,0.009781,0.024445,0.008804
0.062561,0.081131,0.187683,0.048874,0.092865,0.042038,0.049850,0.130981,0.045944
0.037140,0.049850,0.126099,0.032257,0.067444,0.028351,0.032257,0.073318,0.034210
0.066467,0.079178,0.193542,0.050827,0.096771,0.043991,0.051804,0.124146,0.055725
0.034210,0.038116,0.086014,0.017593,0.025421,0.022476,0.024445,0.078201,0.026398
0.018570,0.028351,0.068420,0.013687,0.033234,0.007812,0.016617,0.042038,0.013687
0.076248,0.092865,0.202347,0.060608,0.106552,0.054733,0.050827,0.126099,0.067444
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,0.000000
0.067444,0.079178,0.202347,0.052780,0.100677,0.051804,0.059631,0.134888,0.057678
0.013687,0.017593,0.020523,0.011734,0.011734,0.014664,0.013687,0.024445,0.002930
0.099701,0.131958,0.323547,0.100677,0.187683,0.079178,0.082108,0.212112,0.086014
0.013687,0.012711,0.026398,0.006836,0.009781,0.007812,0.006836,0.018570,0.010757
0.013687,0.010757,0.017593,0.006836,0.007812,0.011734,0.008804,0.014664,0.004883
0.116318,0.143692,0.332352,0.087982,0.167160,0.076248,0.083084,0.215057,0.087982
0.006836,0.007812,0.004883,0.001953,0.005859,0.004883,0.002930,0.005859,0.002930
0.092865,0.109482,0.259033,0.075272,0.140762,0.062561,0.070374,0.181808,0.080154
0.083084,0.109482,0.261978,0.072342,0.126099,0.065491,0.067444,0.194519,0.076248
0.080154,0.095795,0.213089,0.058655,0.122192,0.052780,0.052780,0.148575,0.062561
0.028351,0.030304,0.065491,0.022476,0.033234,0.023453,0.026398,0.043991,0.016617
0.100677,0.109482,0.261978,0.075272,0.136856,0.070374,0.065491,0.162262,0.080154
0.081131,0.086014,0.213089,0.066467,0.120239,0.052780,0.055725,0.142715,0.071350
0.069397,0.094818,0.215057,0.064514,0.109482,0.059631,0.063538,0.139786,0.063538
0.007812,0.009781,0.014664,0.006836,0.008804,0.008804,0.004883,0.009781,0.007812
0.013687,0.016617,0.024445,0.004883,0.011734,0.009781,0.010757,0.019547,0.010757
0.079178,0.104599,0.243393,0.071350,0.144669,0.065491,0.069397,0.159332,0.079178
0.109482,0.147598,0.342133,0.102631,0.215057,0.089935,0.077225,0.208206,0.100677
0.096771,0.112411,0.271744,0.074295,0.141739,0.068420,0.065491,0.179855,0.075272
0.043991,0.061584,0.119263,0.039093,0.066467,0.025421,0.039093,0.090912,0.041061
0.098724,0.127075,0.340164,0.116318,0.202347,0.076248,0.081131,0.206253,0.107529
0.057678,0.070374,0.136856,0.034210,0.069397,0.027374,0.034210,0.094818,0.045944
0.023453,0.030304,0.073318,0.021500,0.031281,0.014664,0.022476,0.054733,0.021500
0.017593,0.018570,0.027374,0.006836,0.013687,0.009781,0.011734,0.019547,0.009781
0.042038,0.076248,0.146622,0.043015,0.078201,0.036163,0.037140,0.102631,0.043015
0.055725,0.074295,0.154449,0.040085,0.083084,0.029327,0.042038,0.104599,0.042038
0.007812,0.006836,0.005859,0.002930,0.004883,0.000000,0.006836,0.005859,0.000977
0.013687,0.019547,0.048874,0.009781,0.018570,0.010757,0.014664,0.031281,0.009781
0.008804,0.013687,0.024445,0.008804,0.009781,0.003906,0.009781,0.012711,0.007812
0.004883,0.005859,0.011734,0.001953,0.007812,0.003906,0.000000,0.010757,0.002930
0.083084,0.097748,0.231674,0.069397,0.119263,0.065491,0.061584,0.157379,0.068420
0.094818,0.113388,0.270767,0.076248,0.144669,0.069397,0.071350,0.176926,0.080154
0.018570,0.024445,0.044968,0.012711,0.027374,0.015640,0.015640,0.030304,0.017593
0.078201,0.099701,0.242416,0.069397,0.148575,0.061584,0.055725,0.154449,0.069397
0.085037,0.114365,0.258057,0.068420,0.128052,0.057678,0.069397,0.165192,0.064514
0.132935,0.171066,0.407623,0.101654,0.191589,0.111435,0.109482,0.274673,0.108505
0.089935,0.119263,0.268814,0.080154,0.146622,0.069397,0.069397,0.181808,0.078201
0.071350,0.096771,0.224823,0.069397,0.115341,0.058655,0.055725,0.143692,0.065491
0.127075,0.152496,0.376343,0.096771,0.159332,0.101654,0.099701,0.268814,0.094818
0.205276,0.240463,0.604095,0.206253,0.372421,0.153473,0.142715,0.354828,0.180832
0.102631,0.146622,0.282501,0.077225,0.144669,0.072342,0.072342,0.200394,0.081131
0.028351,0.038116,0.083084,0.028351,0.044968,0.031281,0.030304,0.048874,0.024445
0.061584,0.079178,0.211136,0.058655,0.104599,0.059631,0.054733,0.133911,0.057678
0.059631,0.086014,0.199417,0.057678,0.093842,0.051804,0.054733,0.127075,0.057678
0.029327,0.043015,0.084061,0.018570,0.038116,0.023453,0.018570,0.074295,0.028351
0.092865,0.107529,0.244370,0.068420,0.126099,0.060608,0.064514,0.174973,0.072342
0.024445,0.041061,0.074295,0.021500,0.042038,0.018570,0.020523,0.045944,0.021500
0.103622,0.128052,0.333328,0.092865,0.190613,0.089935,0.074295,0.211136,0.090912
0.010757,0.010757,0.015640,0.006836,0.007812,0.005859,0.003906,0.012711,0.006836
0.042038,0.050827,0.130981,0.045944,0.067444,0.033234,0.033234,0.087982,0.041061
0.037140,0.046921,0.111435,0.029327,0.058655,0.024445,0.030304,0.066467,0.031281
0.024445,0.028351,0.052780,0.012711,0.029327,0.020523,0.015640,0.034210,0.012711
0.086014,0.106552,0.272720,0.076248,0.162262,0.066467,0.064514,0.164215,0.069397
0.080154,0.102631,0.249268,0.069397,0.141739,0.063538,0.060608,0.153473,0.071350
0.053757,0.073318,0.164215,0.044968,0.094818,0.039093,0.035187,0.102631,0.047897
0.046921,0.057678,0.146622,0.047897,0.081131,0.040085,0.043015,0.093842,0.048874
0.098724,0.124146,0.314758,0.090912,0.166168,0.074295,0.076248,0.203323,0.089935
0.106552,0.122192,0.288361,0.083084,0.153473,0.078201,0.081131,0.199417,0.089935
0.107529,0.141739,0.330399,0.100677,0.192566,0.080154,0.069397,0.197449,0.082108
0.003906,0.010757,0.013687,0.005859,0.003906,0.003906,0.005859,0.015640,0.007812
0.077225,0.102631,0.230698,0.063538,0.128052,0.053757,0.063538,0.148575,0.064514
0.011734,0.018570,0.020523,0.005859,0.011734,0.006836,0.010757,0.020523,0.012711
0.139786,0.168137,0.393936,0.115341,0.217987,0.101654,0.100677,0.270767,0.117294
0.079178,0.102631,0.244370,0.067444,0.132935,0.057678,0.064514,0.157379,0.066467
0.019547,0.016617,0.046921,0.010757,0.019547,0.006836,0.010757,0.024445,0.009781
0.004883,0.009781,0.008804,0.000000,0.003906,0.002930,0.003906,0.011734,0.004883
0.087982,0.106552,0.269791,0.083084,0.164215,0.066467,0.072342,0.162262,0.083084
0.030304,0.042038,0.100677,0.021500,0.029327,0.025421,0.029327,0.089935,0.020523
0.086014,0.092865,0.240463,0.061584,0.119263,0.061584,0.064514,0.180832,0.071350
0.078201,0.103622,0.254150,0.067444,0.133911,0.064514,0.067444,0.165192,0.072342
0.216034,0.293243,0.705750,0.212112,0.403702,0.156403,0.146622,0.397842,0.175949
0.101654,0.127075,0.293243,0.095795,0.180832,0.068420,0.077225,0.172043,0.086990
0.116318,0.140762,0.342133,0.099701,0.180832,0.087982,0.088959,0.228729,0.107529
0.044968,0.056702,0.133911,0.034210,0.066467,0.032257,0.039093,0.100677,0.033234
0.094818,0.117294,0.252197,0.069397,0.130981,0.061584,0.066467,0.169113,0.073318
0.091888,0.106552,0.258057,0.072342,0.133911,0.075272,0.066467,0.183777,0.072342
0.007812,0.013687,0.022476,0.007812,0.012711,0.006836,0.008804,0.019547,0.006836
0.012711,0.016617,0.031281,0.005859,0.013687,0.008804,0.013687,0.018570,0.007812
0.012711,0.017593,0.017593,0.003906,0.005859,0.010757,0.011734,0.012711,0.005859
0.060608,0.092865,0.213089,0.061584,0.106552,0.064514,0.051804,0.140762,0.059631
0.175949,0.229706,0.569885,0.175949,0.360703,0.136856,0.137833,0.331375,0.156403
0.005859,0.004883,0.004883,0.003906,0.009781,0.009781,0.001953,0.007812,0.000977
0.090912,0.112411,0.274673,0.077225,0.140762,0.067444,0.071350,0.185730,0.086014
0.124146,0.146622,0.368515,0.100677,0.151520,0.109482,0.090912,0.265884,0.092865
0.009781,0.015640,0.030304,0.005859,0.014664,0.011734,0.010757,0.018570,0.009781
0.041061,0.048874,0.099701,0.025421,0.043015,0.033234,0.026398,0.083084,0.031281
0.065491,0.079178,0.200394,0.054733,0.104599,0.041061,0.041061,0.120239,0.045944
0.058655,0.084061,0.190613,0.050827,0.094818,0.047897,0.047897,0.117294,0.054733
0.099701,0.104599,0.258057,0.076248,0.141739,0.073318,0.067444,0.177902,0.084061
0.037140,0.052780,0.088959,0.027374,0.051804,0.022476,0.023453,0.063538,0.028351
0.052780,0.079178,0.175949,0.051804,0.106552,0.039093,0.043015,0.105576,0.049850
0.209183,0.287384,0.650040,0.198441,0.394913,0.148575,0.158356,0.394913,0.174973
0.000000,0.004883,0.003906,0.000000,0.000977,0.000000,0.000977,0.004883,0.001953
0.021500,0.029327,0.055725,0.011734,0.025421,0.016617,0.016617,0.043991,0.016617
0.093842,0.116318,0.274673,0.069397,0.152496,0.067444,0.076248,0.198441,0.080154
0.111435,0.147598,0.346039,0.084061,0.162262,0.082108,0.093842,0.249268,0.090912
0.070374,0.084061,0.217987,0.063538,0.117294,0.052780,0.044968,0.129028,0.052780
0.086990,0.102631,0.272720,0.069397,0.125122,0.061584,0.064514,0.168137,0.075272
0.132935,0.151520,0.379272,0.101654,0.191589,0.105576,0.104599,0.256104,0.109482
0.063538,0.073318,0.192566,0.049850,0.108505,0.050827,0.052780,0.120239,0.055725
0.118271,0.161285,0.375366,0.088959,0.157379,0.096771,0.090912,0.255127,0.096771
0.009781,0.011734,0.009781,0.003906,0.006836,0.005859,0.005859,0.007812,0.005859
0.076248,0.083084,0.227753,0.061584,0.105576,0.056702,0.062561,0.146622,0.060608
0.089935,0.112411,0.242416,0.076248,0.127075,0.063538,0.066467,0.173996,0.076248
0.129028,0.148575,0.355804,0.105576,0.194519,0.098724,0.097748,0.230698,0.112411
0.004883,0.007812,0.011734,0.000977,0.002930,0.003906,0.004883,0.016617,0.003906
0.015640,0.018570,0.048874,0.016617,0.025421,0.008804,0.015640,0.035187,0.013687
0.004883,0.009781,0.011734,0.004883,0.006836,0.002930,0.001953,0.009781,0.006836
0.064514,0.083084,0.169113,0.052780,0.088959,0.050827,0.043991,0.113388,0.048874
0.002930,0.000000,0.005859,0.000000,0.003906,0.000000,0.000000,0.001953,0.002930
0.106552,0.118271,0.309875,0.088959,0.149551,0.087982,0.084061,0.207230,0.092865
0.018570,0.022476,0.054733,0.008804,0.024445,0.007812,0.013687,0.032257,0.016617
0.121216,0.150528,0.347992,0.094818,0.183777,0.092865,0.097748,0.228729,0.095795
0.087982,0.110458,0.247314,0.082108,0.141739,0.062561,0.070374,0.158356,0.082108
0.059631,0.073318,0.173996,0.050827,0.095795,0.041061,0.055725,0.116318,0.049850
0.043015,0.047897,0.116318,0.033234,0.057678,0.024445,0.035187,0.079178,0.040085
0.028351,0.035187,0.083084,0.018570,0.035187,0.017593,0.020523,0.060608,0.024445
0.067444,0.084061,0.218964,0.057678,0.097748,0.052780,0.052780,0.148575,0.060608
0.031281,0.032257,0.082108,0.023453,0.038116,0.021500,0.027374,0.063538,0.024445
0.000000,0.000977,0.000977,0.000000,0.000000,0.000000,0.000977,0.001953,0.000000
0.093842,0.118271,0.314758,0.098724,0.179855,0.079178,0.068420,0.185730,0.085037
0.067444,0.084061,0.186707,0.044968,0.091888,0.046921,0.048874,0.130005,0.053757
0.086990,0.114365,0.264908,0.077225,0.145645,0.056702,0.057678,0.155426,0.088959
0.174973,0.220917,0.552292,0.171066,0.345062,0.136856,0.124146,0.331375,0.148575
0.010757,0.013687,0.028351,0.005859,0.014664,0.006836,0.006836,0.021500,0.005859
0.174973,0.224823,0.568909,0.188660,0.360703,0.140762,0.152496,0.331375,0.162262
0.105576,0.132935,0.290314,0.093842,0.155426,0.072342,0.083084,0.200394,0.089935
0.010757,0.016617,0.020523,0.004883,0.013687,0.017593,0.012711,0.020523,0.007812
0.077225,0.085037,0.219940,0.063538,0.107529,0.067444,0.059631,0.153473,0.060608
0.036163,0.047897,0.105576,0.028351,0.056702,0.026398,0.026398,0.060608,0.031281
0.007812,0.013687,0.015640,0.003906,0.003906,0.000977,0.008804,0.016617,0.006836
0.093842,0.116318,0.262955,0.076248,0.146622,0.067444,0.074295,0.174973,0.082108
0.004883,0.001953,0.003906,0.000000,0.002930,0.000000,0.001953,0.004883,0.000977
0.014664,0.020523,0.023453,0.009781,0.014664,0.006836,0.006836,0.020523,0.009781
0.004883,0.002930,0.013687,0.003906,0.003906,0.004883,0.004883,0.005859,0.007812
0.010757,0.010757,0.018570,0.006836,0.006836,0.004883,0.008804,0.016617,0.004883
0.087982,0.105576,0.248291,0.063538,0.115341,0.069397,0.063538,0.167160,0.071350
0.033234,0.053757,0.100677,0.021500,0.046921,0.032257,0.032257,0.087982,0.034210
0.124146,0.143692,0.365585,0.104599,0.214066,0.087982,0.080154,0.216034,0.095795
0.019547,0.026398,0.062561,0.014664,0.027374,0.013687,0.017593,0.048874,0.014664
0.108505,0.142715,0.345062,0.097748,0.205276,0.065491,0.070374,0.193542,0.091888
0.001953,0.004883,0.005859,0.001953,0.000977,0.001953,0.001953,0.005859,0.001953
0.006836,0.012711,0.018570,0.006836,0.014664,0.005859,0.011734,0.012711,0.006836
0.094818,0.122192,0.263931,0.080154,0.145645,0.071350,0.072342,0.183777,0.087982
0.019547,0.032257,0.063538,0.020523,0.036163,0.019547,0.009781,0.040085,0.015640
0.115341,0.147598,0.348969,0.096771,0.141739,0.086014,0.091888,0.243393,0.087982
0.013687,0.014664,0.030304,0.007812,0.017593,0.007812,0.010757,0.013687,0.006836
0.067444,0.089935,0.197449,0.055725,0.099701,0.056702,0.056702,0.138809,0.057678
0.001953,0.000977,0.008804,0.001953,0.003906,0.000000,0.000000,0.001953,0.001953
0.012711,0.012711,0.013687,0.010757,0.010757,0.009781,0.011734,0.013687,0.007812
0.106552,0.134888,0.316711,0.081131,0.136856,0.085037,0.085037,0.221893,0.082108
0.000977,0.002930,0.000000,0.002930,0.002930,0.000977,0.000000,0.001953,0.000000
0.119263,0.142715,0.360703,0.103622,0.180832,0.101654,0.092865,0.243393,0.112411
0.071350,0.105576,0.217010,0.058655,0.116318,0.054733,0.057678,0.153473,0.062561
0.064514,0.098724,0.187683,0.039093,0.082108,0.043991,0.032257,0.120239,0.034210
0.092865,0.115341,0.285431,0.071350,0.117294,0.075272,0.074295,0.199417,0.075272
0.008804,0.015640,0.011734,0.005859,0.011734,0.000977,0.010757,0.011734,0.004883
0.112411,0.131958,0.334305,0.091888,0.170090,0.088959,0.090912,0.212112,0.097748
0.090912,0.107529,0.261978,0.067444,0.134888,0.068420,0.065491,0.173996,0.075272
0.110458,0.132935,0.352875,0.105576,0.197449,0.084061,0.081131,0.224823,0.091888
0.004883,0.008804,0.011734,0.006836,0.001953,0.004883,0.007812,0.011734,0.006836
0.090912,0.120239,0.269791,0.086014,0.161285,0.068420,0.065491,0.173996,0.080154
0.005859,0.010757,0.011734,0.009781,0.007812,0.005859,0.004883,0.013687,0.008804
0.008804,0.010757,0.016617,0.004883,0.009781,0.003906,0.009781,0.012711,0.007812
0.021500,0.029327,0.053757,0.019547,0.032257,0.024445,0.021500,0.043015,0.015640
0.054733,0.074295,0.172043,0.060608,0.102631,0.050827,0.044968,0.116318,0.051804
0.005859,0.007812,0.017593,0.002930,0.011734,0.005859,0.009781,0.012711,0.009781
0.069397,0.098724,0.217010,0.050827,0.110458,0.050827,0.049850,0.146622,0.056702
0.117294,0.139786,0.336258,0.102631,0.190613,0.097748,0.091888,0.228729,0.104599
0.090912,0.119263,0.249268,0.067444,0.099701,0.062561,0.059631,0.179855,0.064514
0.098724,0.130981,0.306931,0.081131,0.129028,0.077225,0.075272,0.224823,0.075272
0.023453,0.026398,0.053757,0.016617,0.022476,0.016617,0.022476,0.037140,0.014664
0.115341,0.153473,0.362656,0.115341,0.221893,0.079178,0.079178,0.225800,0.095795
0.126099,0.136856,0.326492,0.100677,0.170090,0.091888,0.094818,0.215057,0.103622
0.113388,0.145645,0.312805,0.092865,0.170090,0.080154,0.085037,0.218964,0.105576
0.016617,0.021500,0.055725,0.015640,0.019547,0.007812,0.015640,0.040085,0.012711
0.045944,0.048874,0.127075,0.034210,0.064514,0.043991,0.034210,0.077225,0.036163
0.084061,0.112411,0.262955,0.082108,0.154449,0.075272,0.072342,0.168137,0.076248
0.048874,0.065491,0.153473,0.043991,0.090912,0.039093,0.031281,0.094818,0.036163
0.030304,0.033234,0.086990,0.019547,0.039093,0.021500,0.019547,0.056702,0.027374
0.001953,0.000977,0.004883,0.000977,0.001953,0.004883,0.000000,0.000000,0.000000
0.000000,0.001953,0.002930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.079178,0.090912,0.220917,0.062561,0.130981,0.050827,0.051804,0.134888,0.066467
0.130005,0.156403,0.400772,0.103622,0.197449,0.101654,0.101654,0.267838,0.104599
0.000977,0.004883,0.007812,0.000000,0.000000,0.000000,0.002930,0.002930,0.000977
0.000977,0.002930,0.001953,0.000000,0.000000,0.002930,0.002930,0.000000,0.000977
0.001953,0.007812,0.014664,0.001953,0.012711,0.005859,0.002930,0.006836,0.001953
0.090912,0.112411,0.277603,0.082108,0.155426,0.067444,0.070374,0.185730,0.084061
0.034210,0.045944,0.106552,0.026398,0.051804,0.020523,0.029327,0.072342,0.031281
0.112411,0.127075,0.292267,0.090912,0.161285,0.086014,0.079178,0.204300,0.095795
0.095795,0.102631,0.260010,0.071350,0.121216,0.070374,0.072342,0.180832,0.075272
0.043015,0.057678,0.123169,0.036163,0.086990,0.038116,0.036163,0.081131,0.039093
0.075272,0.103622,0.242416,0.062561,0.128052,0.065491,0.063538,0.166168,0.063538
0.034210,0.055725,0.105576,0.031281,0.067444,0.026398,0.031281,0.082108,0.031281
0.057678,0.077225,0.169113,0.049850,0.098724,0.037140,0.034210,0.093842,0.043015
0.002930,0.005859,0.006836,0.003906,0.001953,0.003906,0.000977,0.007812,0.003906
0.107529,0.129028,0.281525,0.090912,0.149551,0.086014,0.079178,0.193542,0.090912
0.070374,0.091888,0.210159,0.062561,0.114365,0.063538,0.054733,0.134888,0.056702
0.098724,0.120239,0.318665,0.077225,0.122192,0.080154,0.077225,0.200394,0.079178
0.082108,0.116318,0.281525,0.071350,0.119263,0.074295,0.066467,0.215057,0.070374
0.049850,0.060608,0.141739,0.046921,0.082108,0.041061,0.038116,0.094818,0.052780
0.066467,0.093842,0.222870,0.075272,0.119263,0.049850,0.054733,0.138809,0.064514
0.096771,0.101654,0.258057,0.074295,0.130005,0.070374,0.071350,0.167160,0.073318
0.015640,0.019547,0.055725,0.010757,0.022476,0.007812,0.008804,0.038116,0.012711
0.001953,0.006836,0.006836,0.000000,0.001953,0.001953,0.000977,0.004883,0.002930
0.085037,0.114365,0.279572,0.072342,0.114365,0.073318,0.075272,0.203323,0.077225
0.123169,0.135880,0.357773,0.108505,0.200394,0.099701,0.100677,0.241440,0.104599
0.002930,0.005859,0.016617,0.004883,0.006836,0.004883,0.000977,0.017593,0.001953
0.013687,0.019547,0.019547,0.006836,0.013687,0.011734,0.009781,0.015640,0.011734
0.023453,0.025421,0.066467,0.012711,0.022476,0.014664,0.021500,0.045944,0.012711
0.000000,0.001953,0.002930,0.003906,0.000000,0.000000,0.000000,0.005859,0.002930
0.014664,0.023453,0.031281,0.008804,0.013687,0.011734,0.012711,0.021500,0.010757
0.074295,0.084061,0.212112,0.066467,0.130005,0.057678,0.050827,0.135880,0.058655
0.009781,0.007812,0.009781,0.003906,0.007812,0.007812,0.002930,0.009781,0.004883
0.041061,0.056702,0.119263,0.039093,0.070374,0.033234,0.033234,0.069397,0.033234
0.110458,0.146622,0.356781,0.094818,0.149551,0.088959,0.090912,0.260986,0.096771
0.040085,0.052780,0.145645,0.036163,0.065491,0.035187,0.037140,0.092865,0.041061
0.016617,0.023453,0.050827,0.017593,0.033234,0.012711,0.012711,0.030304,0.011734
0.132935,0.157379,0.395889,0.091888,0.174973,0.107529,0.110458,0.271744,0.103622
0.000977,0.006836,0.013687,0.004883,0.006836,0.003906,0.004883,0.009781,0.008804
0.050827,0.068420,0.177902,0.043015,0.081131,0.043991,0.049850,0.121216,0.049850
0.110458,0.137833,0.336258,0.097748,0.200394,0.079178,0.087982,0.217010,0.096771
0.003906,0.004883,0.012711,0.001953,0.011734,0.001953,0.007812,0.006836,0.005859
0.015640,0.013687,0.024445,0.009781,0.011734,0.007812,0.007812,0.030304,0.012711
0.091888,0.098724,0.243393,0.073318,0.110458,0.074295,0.068420,0.165192,0.074295
0.007812,0.006836,0.017593,0.001953,0.000977,0.001953,0.000000,0.010757,0.011734
0.088959,0.111435,0.261978,0.072342,0.148575,0.068420,0.060608,0.160309,0.060608
0.000000,0.000977,0.002930,0.000000,0.000000,0.002930,0.000000,0.004883,0.000977
0.123169,0.168137,0.402725,0.115341,0.231674,0.100677,0.094818,0.250244,0.111435
0.090912,0.125122,0.281525,0.073318,0.149551,0.073318,0.071350,0.175949,0.070374
0.096771,0.107529,0.242416,0.072342,0.130005,0.062561,0.069397,0.162262,0.075272
0.075272,0.099701,0.234604,0.062561,0.125122,0.056702,0.061584,0.146622,0.060608
0.035187,0.040085,0.103622,0.032257,0.054733,0.025421,0.024445,0.060608,0.033234
0.015640,0.016617,0.019547,0.009781,0.013687,0.009781,0.008804,0.020523,0.007812
0.007812,0.015640,0.025421,0.006836,0.010757,0.007812,0.012711,0.020523,0.005859
0.040085,0.052780,0.116318,0.035187,0.070374,0.029327,0.030304,0.071350,0.034210
0.040085,0.052780,0.125122,0.041061,0.086990,0.034210,0.031281,0.085037,0.040085
0.037140,0.052780,0.104599,0.037140,0.062561,0.025421,0.022476,0.066467,0.027374
0.097748,0.123169,0.310852,0.085037,0.155426,0.072342,0.081131,0.204300,0.084061
